"cat01_code","男女別人口総数及び世帯総数","cat02_code","秘匿地域・合算地域有り","area_code","新潟県","unit","value"
"0010","人口総数","1","無し","15102047002","新潟市東区下山２丁目","人","318"
"0010","人口総数","1","無し","15102047003","新潟市東区下山３丁目","人","149"
"0010","人口総数","1","無し","151020480","新潟市東区白銀","人","1399"
"0010","人口総数","1","無し","15102048001","新潟市東区白銀１丁目","人","854"
"0010","人口総数","1","無し","15102048002","新潟市東区白銀２丁目","人","545"
"0010","人口総数","1","無し","151020490","新潟市東区末広町","人","329"
"0010","人口総数","1","無し","151020500","新潟市東区竹尾","人","106"
"0010","人口総数","1","無し","151020510","新潟市東区竹尾","人","2267"
"0010","人口総数","1","無し","15102051001","新潟市東区竹尾１丁目","人","227"
"0010","人口総数","1","無し","15102051002","新潟市東区竹尾２丁目","人","722"
"0010","人口総数","1","無し","15102051003","新潟市東区竹尾３丁目","人","839"
"0010","人口総数","1","無し","15102051004","新潟市東区竹尾４丁目","人","479"
"0010","人口総数","1","無し","151020520","新潟市東区竹尾卸新町","人","2"
"0010","人口総数","1","無し","151020530","新潟市東区太平","人","4513"
"0010","人口総数","1","無し","15102053001","新潟市東区太平１丁目","人","640"
"0010","人口総数","1","無し","15102053002","新潟市東区太平２丁目","人","1222"
"0010","人口総数","1","無し","15102053003","新潟市東区太平３丁目","人","1448"
"0010","人口総数","1","無し","15102053004","新潟市東区太平４丁目","人","1203"
"0010","人口総数","1","無し","151020540","新潟市東区宝町","人","1021"
"0010","人口総数","1","無し","151020550","新潟市東区長者町","人","803"
"0010","人口総数","1","無し","151020560","新潟市東区児池","人","111"
"0010","人口総数","1","無し","151020570","新潟市東区月見町","人","1083"
"0010","人口総数","1","無し","151020580","新潟市東区津島屋","人","1492"
"0010","人口総数","1","無し","15102058001","新潟市東区津島屋１丁目","人","83"
"0010","人口総数","1","無し","15102058002","新潟市東区津島屋２丁目","人","182"
"0010","人口総数","1","無し","15102058003","新潟市東区津島屋３丁目","人","314"
"0010","人口総数","1","無し","15102058004","新潟市東区津島屋４丁目","人","334"
"0010","人口総数","1","無し","15102058005","新潟市東区津島屋５丁目","人","221"
"0010","人口総数","1","無し","15102058006","新潟市東区津島屋６丁目","人","227"
"0010","人口総数","1","無し","15102058007","新潟市東区津島屋７丁目","人","131"
"0010","人口総数","1","無し","15102058008","新潟市東区津島屋８丁目","人","0"
"0010","人口総数","1","無し","151020590","新潟市東区寺山","人","3"
"0010","人口総数","1","無し","151020600","新潟市東区東新町","人","181"
"0010","人口総数","1","無し","151020610","新潟市東区東明","人","3209"
"0010","人口総数","1","無し","15102061001","新潟市東区東明１丁目","人","263"
"0010","人口総数","1","無し","15102061002","新潟市東区東明２丁目","人","466"
"0010","人口総数","1","無し","15102061003","新潟市東区東明３丁目","人","461"
"0010","人口総数","1","無し","15102061004","新潟市東区東明４丁目","人","309"
"0010","人口総数","1","無し","15102061005","新潟市東区東明５丁目","人","446"
"0010","人口総数","1","無し","15102061006","新潟市東区東明６丁目","人","695"
"0010","人口総数","1","無し","15102061007","新潟市東区東明７丁目","人","364"
"0010","人口総数","1","無し","15102061008","新潟市東区東明８丁目","人","205"
"0010","人口総数","1","無し","151020620","新潟市東区中野山","人","0"
"0010","人口総数","1","無し","151020630","新潟市東区中野山","人","3895"
"0010","人口総数","1","無し","15102063001","新潟市東区中野山１丁目","人","222"
"0010","人口総数","1","無し","15102063002","新潟市東区中野山２丁目","人","418"
"0010","人口総数","1","無し","15102063003","新潟市東区中野山３丁目","人","159"
"0010","人口総数","1","無し","15102063004","新潟市東区中野山４丁目","人","588"
"0010","人口総数","1","無し","15102063005","新潟市東区中野山５丁目","人","567"
"0010","人口総数","1","無し","15102063006","新潟市東区中野山６丁目","人","1035"
"0010","人口総数","1","無し","15102063007","新潟市東区中野山７丁目","人","583"
"0010","人口総数","1","無し","15102063008","新潟市東区中野山８丁目","人","323"
"0010","人口総数","1","無し","151020640","新潟市東区中木戸","人","1149"
"0010","人口総数","1","無し","151020650","新潟市東区中山","人","6819"
"0010","人口総数","1","無し","15102065001","新潟市東区中山１丁目","人","502"
"0010","人口総数","1","無し","15102065002","新潟市東区中山２丁目","人","727"
"0010","人口総数","1","無し","15102065003","新潟市東区中山３丁目","人","360"
"0010","人口総数","1","無し","15102065004","新潟市東区中山４丁目","人","909"
"0010","人口総数","1","無し","15102065005","新潟市東区中山５丁目","人","853"
"0010","人口総数","1","無し","15102065006","新潟市東区中山６丁目","人","1240"
"0010","人口総数","1","無し","15102065007","新潟市東区中山７丁目","人","1262"
"0010","人口総数","1","無し","15102065008","新潟市東区中山８丁目","人","966"
"0010","人口総数","1","無し","151020660","新潟市東区西野","人","0"
"0010","人口総数","1","無し","151020670","新潟市東区錦町","人","171"
"0010","人口総数","1","無し","151020680","新潟市東区根室新町","人","252"
"0010","人口総数","1","無し","151020690","新潟市東区浜町","人","178"
"0010","人口総数","1","無し","151020700","新潟市東区浜谷町","人","1017"
"0010","人口総数","1","無し","15102070001","新潟市東区浜谷町１丁目","人","917"
"0010","人口総数","1","無し","15102070002","新潟市東区浜谷町２丁目","人","100"
"0010","人口総数","1","無し","151020710","新潟市東区東臨港町","人","0"
"0010","人口総数","1","無し","151020720","新潟市東区東中野山","人","5065"
"0010","人口総数","1","無し","15102072001","新潟市東区東中野山１丁目","人","538"
"0010","人口総数","1","無し","15102072002","新潟市東区東中野山２丁目","人","693"
"0010","人口総数","1","無し","15102072003","新潟市東区東中野山３丁目","人","632"
"0010","人口総数","1","無し","15102072004","新潟市東区東中野山４丁目","人","721"
"0010","人口総数","1","無し","15102072005","新潟市東区東中野山５丁目","人","601"
"0010","人口総数","1","無し","15102072006","新潟市東区東中野山６丁目","人","783"
"0010","人口総数","1","無し","15102072007","新潟市東区東中野山７丁目","人","1097"
"0010","人口総数","1","無し","151020730","新潟市東区東中島","人","2898"
"0010","人口総数","1","無し","15102073001","新潟市東区東中島１丁目","人","608"
"0010","人口総数","1","無し","15102073002","新潟市東区東中島２丁目","人","833"
"0010","人口総数","1","無し","15102073003","新潟市東区東中島３丁目","人","714"
"0010","人口総数","1","無し","15102073004","新潟市東区東中島４丁目","人","743"
"0010","人口総数","1","無し","151020740","新潟市東区一日市","人","561"
"0010","人口総数","1","無し","151020750","新潟市東区船江町","人","2978"
"0010","人口総数","1","無し","15102075001","新潟市東区船江町１丁目","人","2006"
"0010","人口総数","1","無し","15102075002","新潟市東区船江町２丁目","人","972"
"0010","人口総数","1","無し","151020760","新潟市東区船江町","人","47"
"0010","人口総数","1","無し","15102076002","新潟市東区船江町２丁目","人","0"
"0010","人口総数","1","無し","15102076003","新潟市東区船江町３丁目","人","47"
"0010","人口総数","1","無し","151020770","新潟市東区藤見町","人","2763"
"0010","人口総数","1","無し","15102077001","新潟市東区藤見町１丁目","人","1617"
"0010","人口総数","1","無し","15102077002","新潟市東区藤見町２丁目","人","1146"
"0010","人口総数","1","無し","151020780","新潟市東区古湊町","人","168"
"0010","人口総数","1","無し","151020790","新潟市東区古川町","人","373"
"0010","人口総数","1","無し","151020800","新潟市東区平和町","人","0"
"0010","人口総数","1","無し","151020810","新潟市東区牡丹山","人","5002"
"0010","人口総数","1","無し","15102081001","新潟市東区牡丹山１丁目","人","869"
"0010","人口総数","1","無し","15102081002","新潟市東区牡丹山２丁目","人","559"
"0010","人口総数","1","無し","15102081003","新潟市東区牡丹山３丁目","人","1113"
"0010","人口総数","1","無し","15102081004","新潟市東区牡丹山４丁目","人","1010"
"0010","人口総数","1","無し","15102081005","新潟市東区牡丹山５丁目","人","819"
"0010","人口総数","1","無し","15102081006","新潟市東区牡丹山６丁目","人","632"
"0010","人口総数","1","無し","151020820","新潟市東区本所","人","983"
"0010","人口総数","1","無し","15102082001","新潟市東区本所１丁目","人","386"
"0010","人口総数","1","無し","15102082002","新潟市東区本所２丁目","人","235"
"0010","人口総数","1","無し","15102082003","新潟市東区本所３丁目","人","362"
"0010","人口総数","1","無し","151020830","新潟市東区本所","人","4"
"0010","人口総数","1","無し","151020840","新潟市東区新松崎","人","1693"
"0010","人口総数","1","無し","15102084001","新潟市東区新松崎１丁目","人","62"
"0010","人口総数","1","無し","15102084002","新潟市東区新松崎２丁目","人","882"
"0010","人口総数","1","無し","15102084003","新潟市東区新松崎３丁目","人","749"
"0010","人口総数","1","無し","151020851","新潟市東区松崎","人","1874"
"0010","人口総数","1","無し","15102085101","新潟市東区松崎１丁目","人","818"
"0010","人口総数","1","無し","15102085102","新潟市東区松崎２丁目","人","1056"
"0010","人口総数","1","無し","151020852","新潟市東区松崎","人","7"
